record_number,date,time,location,sample_duration_s,flow_CFM,laser_ok,flow_ok,temp_ok,rh_ok,timestamp_valid,temp_C,RH_pct,ch1_size_um,ch1_diff_counts,ch1_diff_ft3,ch1_diff_m3,ch1_diff_mass_ugm3,ch1_sum_m3,ch1_pm_ugm3,ch2_size_um,ch2_diff_counts,ch2_diff_ft3,ch2_diff_m3,ch2_diff_mass_ugm3,ch2_sum_m3,ch2_pm_ugm3,ch3_size_um,ch3_diff_counts,ch3_diff_ft3,ch3_diff_m3,ch3_diff_mass_ugm3,ch3_sum_m3,ch3_pm_ugm3,ch4_size_um,ch4_diff_counts,ch4_diff_ft3,ch4_diff_m3,ch4_diff_mass_ugm3,ch4_sum_m3,ch4_pm_ugm3,ch5_size_um,ch5_diff_counts,ch5_diff_ft3,ch5_diff_m3,ch5_diff_mass_ugm3,ch5_sum_m3,ch5_pm_ugm3,ch6_size_um,ch6_diff_counts,ch6_diff_ft3,ch6_diff_m3,ch6_diff_mass_ugm3,ch6_sum_m3,ch6_pm_ugm3,sync_time
37593,2026-08-26,21:35:18,Location 1,60.0,0.1,True,True,True,True,False,22.6,58,0.3,427.0,4270.0,150801.0,0.01,161395.0,0.0,0.5,30.0,300.0,10594.0,0.01,10594.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.02,5.0,0.0,0.0,0.0,0.0,0.0,0.02,10.0,0.0,0.0,0.0,0.0,0.0,0.02,2026-08-26T21:35:22.699328
37594,2026-08-26,21:37:17,Location 1,60.0,0.1,True,True,True,True,False,22.6,58,0.3,223.0,2230.0,78753.0,0.01,82637.0,0.0,0.5,11.0,110.0,3884.0,0.0,3884.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T21:37:19.468849
37595,2026-08-26,21:39:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,58,0.3,479.0,4790.0,169178.0,0.01,175888.0,0.0,0.5,17.0,170.0,6004.0,0.0,6710.0,0.01,1.0,2.0,20.0,706.0,0.0,706.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T21:39:21.239088
37596,2026-08-26,21:41:18,Location 1,60.0,0.1,True,True,True,True,False,22.6,59,0.3,357.0,3569.0,126072.0,0.01,131016.0,0.0,0.5,14.0,139.0,4944.0,0.0,4944.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T21:41:22.337165
37597,2026-08-26,21:43:18,Location 1,60.0,0.1,True,True,True,True,False,22.6,58,0.3,569.0,5690.0,200965.0,0.02,209088.0,0.0,0.5,23.0,230.0,8123.0,0.0,8123.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.02,5.0,0.0,0.0,0.0,0.0,0.0,0.02,10.0,0.0,0.0,0.0,0.0,0.0,0.02,2026-08-26T21:43:23.464588
37598,2026-08-26,21:45:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,58,0.3,627.0,6271.0,221473.0,0.02,233129.0,0.0,0.5,32.0,320.0,11303.0,0.01,11656.0,0.02,1.0,1.0,10.0,353.0,0.0,353.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-26T21:45:19.560953
37599,2026-08-26,21:47:18,Location 1,60.0,0.1,True,True,True,True,False,22.6,59,0.3,616.0,6160.0,217553.0,0.02,226029.0,0.0,0.5,24.0,240.0,8476.0,0.0,8476.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.02,5.0,0.0,0.0,0.0,0.0,0.0,0.02,10.0,0.0,0.0,0.0,0.0,0.0,0.02,2026-08-26T21:47:21.330453
37600,2026-08-26,21:49:18,Location 1,60.0,0.1,True,True,True,True,False,22.6,58,0.3,367.0,3670.0,129609.0,0.01,133493.0,0.0,0.5,10.0,100.0,3531.0,0.0,3884.0,0.01,1.0,1.0,10.0,353.0,0.0,353.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T21:49:22.443138
37601,2026-08-26,21:51:18,Location 1,60.0,0.1,True,True,True,True,False,22.6,58,0.3,569.0,5689.0,200939.0,0.02,210120.0,0.0,0.5,26.0,259.0,9181.0,0.01,9181.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-26T21:51:23.543992
37602,2026-08-26,21:53:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,58,0.3,278.0,2780.0,98178.0,0.01,102415.0,0.0,0.5,12.0,120.0,4237.0,0.0,4237.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T21:53:19.638610
37603,2026-08-26,21:55:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,58,0.3,719.0,7190.0,253924.0,0.02,265931.0,0.0,0.5,34.0,340.0,12007.0,0.01,12007.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-26T21:55:21.443066
37604,2026-08-26,21:57:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,58,0.3,437.0,4370.0,154339.0,0.01,161402.0,0.0,0.5,20.0,200.0,7063.0,0.0,7063.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T21:57:22.536694
37605,2026-08-26,21:59:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,58,0.3,276.0,2760.0,97475.0,0.01,101006.0,0.0,0.5,10.0,100.0,3531.0,0.0,3531.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T21:59:23.633341
37606,2026-08-26,22:01:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,58,0.3,417.0,4169.0,147258.0,0.01,153967.0,0.0,0.5,19.0,189.0,6709.0,0.0,6709.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:01:20.446140
37607,2026-08-26,22:03:18,Location 1,60.0,0.1,True,True,True,True,False,22.6,58,0.3,331.0,3309.0,116890.0,0.01,119008.0,0.0,0.5,6.0,59.0,2118.0,0.0,2118.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:03:21.543047
37608,2026-08-26,22:05:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,58,0.3,1144.0,11440.0,404016.0,0.03,425911.0,0.0,0.5,61.0,610.0,21542.0,0.01,21895.0,0.03,1.0,1.0,10.0,353.0,0.0,353.0,0.04,2.5,0.0,0.0,0.0,0.0,0.0,0.04,5.0,0.0,0.0,0.0,0.0,0.0,0.04,10.0,0.0,0.0,0.0,0.0,0.0,0.04,2026-08-26T22:05:22.645595
37609,2026-08-26,22:07:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,58,0.3,729.0,7290.0,257446.0,0.02,268393.0,0.0,0.5,28.0,280.0,9888.0,0.01,10947.0,0.02,1.0,3.0,30.0,1059.0,0.01,1059.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.04,5.0,0.0,0.0,0.0,0.0,0.0,0.04,10.0,0.0,0.0,0.0,0.0,0.0,0.04,2026-08-26T22:07:23.746712
37610,2026-08-26,22:09:17,Location 1,60.0,0.1,True,True,True,True,False,22.5,59,0.3,316.0,3160.0,111597.0,0.01,118660.0,0.0,0.5,19.0,190.0,6710.0,0.0,7063.0,0.01,1.0,1.0,10.0,353.0,0.0,353.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:09:19.840893
37611,2026-08-26,22:11:17,Location 1,60.0,0.1,True,True,True,True,False,22.7,59,0.3,365.0,3649.0,128889.0,0.01,133832.0,0.0,0.5,13.0,129.0,4590.0,0.0,4943.0,0.01,1.0,1.0,9.0,353.0,0.0,353.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:11:20.942441
37612,2026-08-26,22:13:17,Location 1,60.0,0.1,True,True,True,True,False,22.6,58,0.3,512.0,5120.0,180823.0,0.02,188945.0,0.0,0.5,23.0,230.0,8122.0,0.0,8122.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.02,5.0,0.0,0.0,0.0,0.0,0.0,0.02,10.0,0.0,0.0,0.0,0.0,0.0,0.02,2026-08-26T22:13:22.051085
37613,2026-08-26,22:15:17,Location 1,60.0,0.1,True,True,True,True,False,22.7,59,0.3,484.0,4840.0,170923.0,0.01,175513.0,0.0,0.5,13.0,130.0,4590.0,0.0,4590.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:15:23.150482
37614,2026-08-26,22:17:18,Location 1,60.0,0.1,True,True,True,True,False,22.6,58,0.3,218.0,2179.0,76984.0,0.01,79102.0,0.0,0.5,6.0,59.0,2118.0,0.0,2118.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:17:24.252311
37615,2026-08-26,22:19:18,Location 1,60.0,0.1,True,True,True,True,False,22.5,59,0.3,390.0,3900.0,137734.0,0.01,143737.0,0.0,0.5,17.0,170.0,6003.0,0.0,6003.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:19:20.345111
37616,2026-08-26,22:21:18,Location 1,60.0,0.1,True,True,True,True,False,22.6,59,0.3,556.0,5559.0,196340.0,0.02,205874.0,0.0,0.5,27.0,269.0,9534.0,0.01,9534.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-26T22:21:21.445903
37617,2026-08-26,22:23:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,59,0.3,441.0,4410.0,155739.0,0.01,162802.0,0.0,0.5,20.0,200.0,7063.0,0.0,7063.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:23:23.215007
37618,2026-08-26,22:25:18,Location 1,60.0,0.1,True,True,True,True,False,22.8,58,0.3,819.0,8190.0,289231.0,0.02,304063.0,0.0,0.5,40.0,400.0,14126.0,0.01,14832.0,0.02,1.0,2.0,20.0,706.0,0.0,706.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-26T22:25:19.309116
37619,2026-08-26,22:27:18,Location 1,60.0,0.1,True,True,True,True,False,22.6,59,0.3,269.0,2690.0,94996.0,0.01,99586.0,0.0,0.5,12.0,120.0,4237.0,0.0,4590.0,0.01,1.0,1.0,10.0,353.0,0.0,353.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:27:21.089888
37620,2026-08-26,22:29:18,Location 1,60.0,0.1,True,True,True,True,False,22.8,58,0.3,413.0,4130.0,145851.0,0.01,152913.0,0.0,0.5,19.0,190.0,6709.0,0.0,7062.0,0.01,1.0,1.0,10.0,353.0,0.0,353.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:29:22.189414
37621,2026-08-26,22:31:18,Location 1,60.0,0.1,True,True,True,True,False,22.8,58,0.3,1277.0,12771.0,451004.0,0.04,470781.0,0.0,0.5,53.0,530.0,18718.0,0.01,19777.0,0.04,1.0,3.0,30.0,1059.0,0.01,1059.0,0.05,2.5,0.0,0.0,0.0,0.0,0.0,0.06,5.0,0.0,0.0,0.0,0.0,0.0,0.06,10.0,0.0,0.0,0.0,0.0,0.0,0.06,2026-08-26T22:31:23.287347
37622,2026-08-26,22:33:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,59,0.3,519.0,5190.0,183300.0,0.02,186478.0,0.0,0.5,8.0,80.0,2825.0,0.0,3178.0,0.02,1.0,1.0,10.0,353.0,0.0,353.0,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.02,5.0,0.0,0.0,0.0,0.0,0.0,0.02,10.0,0.0,0.0,0.0,0.0,0.0,0.02,2026-08-26T22:33:19.382876
37623,2026-08-26,22:35:18,Location 1,60.0,0.1,True,True,True,True,False,22.6,59,0.3,377.0,3770.0,133141.0,0.01,140204.0,0.0,0.5,19.0,190.0,6710.0,0.0,7063.0,0.01,1.0,1.0,10.0,353.0,0.0,353.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:35:20.485225
37624,2026-08-26,22:37:18,Location 1,60.0,0.1,True,True,True,True,False,22.8,58,0.3,305.0,3050.0,107722.0,0.01,110547.0,0.0,0.5,8.0,80.0,2825.0,0.0,2825.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:37:21.585984
37625,2026-08-26,22:39:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,58,0.3,951.0,9510.0,335852.0,0.03,358100.0,0.0,0.5,63.0,630.0,22248.0,0.01,22248.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.04,2.5,0.0,0.0,0.0,0.0,0.0,0.04,5.0,0.0,0.0,0.0,0.0,0.0,0.04,10.0,0.0,0.0,0.0,0.0,0.0,0.04,2026-08-26T22:39:22.686532
37626,2026-08-26,22:41:18,Location 1,60.0,0.1,True,True,True,True,False,22.8,58,0.3,322.0,3220.0,113718.0,0.01,119368.0,0.0,0.5,16.0,160.0,5650.0,0.0,5650.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:41:23.787332
37627,2026-08-26,22:43:17,Location 1,60.0,0.1,True,True,True,True,False,22.8,58,0.3,472.0,4719.0,166681.0,0.01,174096.0,0.0,0.5,21.0,209.0,7415.0,0.0,7415.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:43:19.886502
37628,2026-08-26,22:45:17,Location 1,60.0,0.1,True,True,True,True,False,22.7,59,0.3,356.0,3559.0,125719.0,0.01,131369.0,0.0,0.5,16.0,159.0,5650.0,0.0,5650.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:45:20.991076
37629,2026-08-26,22:47:17,Location 1,60.0,0.1,True,True,True,True,False,22.8,58,0.3,368.0,3680.0,129971.0,0.01,134915.0,0.0,0.5,13.0,130.0,4591.0,0.0,4944.0,0.01,1.0,1.0,10.0,353.0,0.0,353.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:47:22.092509
37630,2026-08-26,22:49:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,58,0.3,320.0,3200.0,113011.0,0.01,117955.0,0.0,0.5,14.0,140.0,4944.0,0.0,4944.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:49:23.188330
37631,2026-08-26,22:51:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,59,0.3,304.0,3040.0,107363.0,0.01,113720.0,0.0,0.5,18.0,180.0,6357.0,0.0,6357.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:51:19.282422
37632,2026-08-26,22:53:18,Location 1,60.0,0.1,True,True,True,True,False,22.8,59,0.3,687.0,6870.0,242618.0,0.02,251093.0,0.0,0.5,23.0,230.0,8122.0,0.0,8475.0,0.02,1.0,1.0,10.0,353.0,0.0,353.0,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.02,5.0,0.0,0.0,0.0,0.0,0.0,0.02,10.0,0.0,0.0,0.0,0.0,0.0,0.02,2026-08-26T22:53:20.383749
37633,2026-08-26,22:55:18,Location 1,60.0,0.1,True,True,True,True,False,22.8,59,0.3,492.0,4920.0,173757.0,0.01,180820.0,0.0,0.5,19.0,190.0,6710.0,0.0,7063.0,0.01,1.0,1.0,10.0,353.0,0.0,353.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:55:21.496354
37634,2026-08-26,22:57:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,59,0.3,341.0,3410.0,120430.0,0.01,125374.0,0.0,0.5,14.0,140.0,4944.0,0.0,4944.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:57:22.597002
37635,2026-08-26,22:59:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,59,0.3,405.0,4050.0,143028.0,0.01,146912.0,0.0,0.5,11.0,110.0,3884.0,0.0,3884.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T22:59:23.697474
37636,2026-08-26,23:01:17,Location 1,60.0,0.1,True,True,True,True,False,22.8,58,0.3,303.0,3029.0,106992.0,0.01,111229.0,0.0,0.5,12.0,119.0,4237.0,0.0,4237.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T23:01:19.791131
37637,2026-08-26,23:03:17,Location 1,60.0,0.1,True,True,True,True,False,22.7,59,0.3,381.0,3809.0,134547.0,0.01,142316.0,0.0,0.5,21.0,209.0,7416.0,0.0,7769.0,0.01,1.0,0.0,0.0,0.0,0.0,353.0,0.01,2.5,1.0,9.0,353.0,0.02,353.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-26T23:03:20.888479
37638,2026-08-26,23:05:17,Location 1,60.0,0.1,True,True,True,True,False,22.7,59,0.3,296.0,2959.0,104528.0,0.01,110178.0,0.0,0.5,16.0,159.0,5650.0,0.0,5650.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T23:05:21.990424
37639,2026-08-26,23:07:17,Location 1,60.0,0.1,True,True,True,True,False,22.7,59,0.3,356.0,3560.0,125725.0,0.01,131375.0,0.0,0.5,16.0,160.0,5650.0,0.0,5650.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T23:07:23.096581
37640,2026-08-26,23:09:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,59,0.3,223.0,2230.0,78753.0,0.01,80871.0,0.0,0.5,6.0,60.0,2118.0,0.0,2118.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T23:09:19.860907
37641,2026-08-26,23:11:17,Location 1,60.0,0.1,True,True,True,True,False,22.6,59,0.3,191.0,1910.0,67453.0,0.01,70984.0,0.0,0.5,10.0,100.0,3531.0,0.0,3531.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T23:11:21.628889
37642,2026-08-26,23:13:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,59,0.3,411.0,4110.0,145165.0,0.01,148697.0,0.0,0.5,10.0,100.0,3532.0,0.0,3532.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T23:13:22.725449
37643,2026-08-26,23:15:17,Location 1,60.0,0.1,True,True,True,True,False,22.7,59,0.3,618.0,6180.0,218264.0,0.02,227799.0,0.0,0.5,27.0,270.0,9535.0,0.01,9535.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-26T23:15:23.828768
37644,2026-08-26,23:17:17,Location 1,60.0,0.1,True,True,True,True,False,22.7,59,0.3,260.0,2600.0,91818.0,0.01,95702.0,0.0,0.5,10.0,100.0,3531.0,0.0,3884.0,0.01,1.0,1.0,10.0,353.0,0.0,353.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T23:17:19.937860
37645,2026-08-26,23:19:17,Location 1,60.0,0.1,True,True,True,True,False,22.7,59,0.3,503.0,5029.0,177621.0,0.01,185742.0,0.0,0.5,23.0,229.0,8121.0,0.0,8121.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T23:19:21.709633
37646,2026-08-26,23:21:17,Location 1,60.0,0.1,True,True,True,True,False,22.6,59,0.3,329.0,3289.0,116179.0,0.01,121475.0,0.0,0.5,15.0,149.0,5296.0,0.0,5296.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T23:21:22.797541
37647,2026-08-26,23:23:17,Location 1,60.0,0.1,True,True,True,True,False,22.7,59,0.3,216.0,2160.0,76282.0,0.01,81579.0,0.0,0.5,15.0,150.0,5297.0,0.0,5297.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T23:23:19.567434
37648,2026-08-26,23:25:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,59,0.3,449.0,4489.0,158561.0,0.01,164211.0,0.0,0.5,16.0,159.0,5650.0,0.0,5650.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T23:25:20.671720
37649,2026-08-26,23:27:18,Location 1,60.0,0.1,True,True,True,True,False,22.7,59,0.3,352.0,3520.0,124313.0,0.01,129963.0,0.0,0.5,16.0,160.0,5650.0,0.0,5650.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-26T23:27:21.770760
